corpus_name;sentence_position;position;value
Hochzit;156;7;e
Hochzit;156;8;pààr
Hochzit;156;9;vermicelles
Hochzit;156;10;fer
Hochzit;156;11;ze
Hochzit;156;12;ziere
Hochzit;156;13;!
Hochzit;157;1;Un
Hochzit;157;2;fer
Hochzit;157;3;denne
Hochzit;157;4;ze
Hochzit;157;5;serviere
Hochzit;157;6;do
Hochzit;157;7;het
Hochzit;157;8;m
Hochzit;157;9;’r
Hochzit;157;10;sich
Hochzit;157;11;nit
Hochzit;157;12;g’scheijt
Hochzit;157;13;fer
Hochzit;157;14;d’
Hochzit;157;15;Porzelàn-Suppeschissle
Hochzit;157;16;üssem
Hochzit;157;17;Kàschte
Hochzit;157;18;ze
Hochzit;157;19;hole
Hochzit;157;20;,
Hochzit;157;21;wàs
Hochzit;157;22;villicht
Hochzit;157;23;ein
Hochzit;157;24;oder
Hochzit;157;25;zwei
Hochzit;157;26;Mol
Hochzit;157;27;im
Hochzit;157;28;e
Hochzit;157;29;Menscheläwe
Hochzit;157;30;vorkumme
Hochzit;157;31;n’isch
Hochzit;157;32;.
Hochzit;158;1;Wàs
Hochzit;158;2;saawe
Hochzit;158;3;iwer
Hochzit;158;4;die
Hochzit;158;5;Fleischsupp
Hochzit;158;6;!
Hochzit;159;1;Die
Hochzit;159;2;het
Hochzit;159;3;e
Hochzit;159;4;Duft
Hochzit;159;5;vun
Hochzit;159;6;sich
Hochzit;159;7;gän
Hochzit;159;8;wie
Hochzit;159;9;direkt
Hochzit;159;10;üss
Hochzit;159;11;de
Hochzit;159;12;Scholle
Hochzit;159;13;kumme
Hochzit;159;14;n’isch
Hochzit;159;15;àn
Hochzit;159;16;denne
Hochzit;159;17;sie
Hochzit;159;18;so
Hochzit;159;19;g’hànge
Hochzit;159;20;sin
Hochzit;159;21;,
Hochzit;159;22;direkt
Hochzit;159;23;üss
Hochzit;159;24;dem
Hochzit;159;25;Bodde
Hochzit;159;26;wie
Hochzit;159;27;se
Hochzit;159;28;schwitze
Hochzit;159;29;het
Hochzit;159;30;màche
Hochzit;159;31;im
Hochzit;159;32;Summer
Hochzit;159;33;un
Hochzit;159;34;uf
Hochzit;159;35;dem
Hochzit;159;36;sie
Hochzit;159;37;ihri
Hochzit;159;38;Knoche
Hochzit;159;39;g’schunde
Hochzit;159;40;hàn
Hochzit;159;41;’s
Hochzit;159;42;gànze
Hochzit;159;43;Johr
Hochzit;159;44;un
Hochzit;159;45;vun
Hochzit;159;46;dem
Hochzit;159;47;sie
Hochzit;159;48;sich
Hochzit;159;49;mit
Hochzit;159;50;viel
Hochzit;159;51;Miej
Hochzit;159;52;trenne
Hochzit;159;53;wäre
Hochzit;159;54;,
Hochzit;159;55;wenn
Hochzit;159;56;se
Hochzit;159;57;emol
Hochzit;159;58;d’
Hochzit;159;59;Trumpete
Hochzit;159;60;vun
Hochzit;159;61;Jericho
Hochzit;159;62;ze
Hochzit;159;63;heere
Hochzit;159;64;bekumme
Hochzit;159;65;.
Hochzit;160;1;Des
Hochzit;160;2;isch
Hochzit;160;3;ihre
Hochzit;160;4;Bodde
Hochzit;160;5;gewänn
Hochzit;160;6;un
Hochzit;160;7;die
Hochzit;160;8;Gähleriwle
Hochzit;160;9;un
Hochzit;160;10;die
Hochzit;160;11;Ziwle
Hochzit;160;12;un
Hochzit;160;13;der
Hochzit;160;14;Lauch
Hochzit;160;15;un
Hochzit;160;16;der
Hochzit;160;17;Peterli
Hochzit;160;18;wie
Hochzit;160;19;dem
Hochzit;160;20;Bouillon
Hochzit;160;21;denne
Hochzit;160;22;b’sundere
Hochzit;160;23;G’schmàckt
Hochzit;160;24;gän
Hochzit;160;25;hàn
Hochzit;160;26;sin
Hochzit;160;27;uf
Hochzit;160;28;ihrem
Hochzit;160;29;Bodde
Hochzit;160;30;g’wàchse
Hochzit;160;31;un
Hochzit;160;32;der
Hochzit;160;33;Ochs
Hochzit;160;34;wie
Hochzit;160;35;’s
Hochzit;160;36;Fleisch
Hochzit;160;37;g’stellt
Hochzit;160;38;het
Hochzit;160;39;un
Hochzit;160;40;’s
Hochzit;160;41;Màriks
Hochzit;160;42;,
Hochzit;160;43;het
Hochzit;160;44;uf
Hochzit;160;45;ihre
Hochzit;160;46;Weide
Hochzit;160;47;gegràst
Hochzit;160;48;.
Hochzit;161;1;Es
Hochzit;161;2;isch
Hochzit;161;3;de
Hochzit;161;4;Duft
Hochzit;161;5;gewänn
Hochzit;161;6;vun
Hochzit;161;7;ihrem
Hochzit;161;8;Bodde
Hochzit;161;9;wie
Hochzit;161;10;jetz
Hochzit;161;11;üss
Hochzit;161;12;ihre
Hochzit;161;13;Däller
Hochzit;161;14;sich
Hochzit;161;15;in
Hochzit;161;16;de
Hochzit;161;17;Stub
Hochzit;161;18;verbreit
Hochzit;161;19;het
Hochzit;161;20;,
Hochzit;161;21;e
Hochzit;161;22;Duft
Hochzit;161;23;wie
Hochzit;161;24;ihne
Hochzit;161;25;schun
Hochzit;161;26;’s
Hochzit;161;27;Wàsser
Hochzit;161;28;im
Hochzit;161;29;Mül
Hochzit;161;30;het
Hochzit;161;31;màche
Hochzit;161;32;zàmme
Hochzit;161;33;laafe
Hochzit;161;34;bevor
Hochzit;161;35;sie
Hochzit;161;36;numme
Hochzit;161;37;e
Hochzit;161;38;Leffel
Hochzit;161;39;devun
Hochzit;161;40;genumme
Hochzit;161;41;hàn
Hochzit;161;42;g’hett
Hochzit;161;43;.
Hochzit;162;1;Un
Hochzit;162;2;die
Hochzit;162;3;Fettgiggele
Hochzit;162;4;,
Hochzit;162;5;die
Hochzit;162;6;hunderte
Hochzit;162;7;vun
Hochzit;162;8;Fettgiggele
Hochzit;162;9;wie
Hochzit;162;10;uf
Hochzit;162;11;dem
Hochzit;162;12;Bouillon
Hochzit;162;13;g’schwumme
Hochzit;162;14;sin
Hochzit;162;15;!
Hochzit;163;1;E
Hochzit;163;2;Bewies
Hochzit;163;3;meh
Hochzit;163;4;,
Hochzit;163;5;wenn
Hochzit;163;6;m
Hochzit;163;7;’r
Hochzit;163;8;einer
Hochzit;163;9;gebrücht
Hochzit;163;10;hätt
Hochzit;163;11;,
Hochzit;163;12;vun
Hochzit;163;13;de
Hochzit;163;14;Fruchtbàrkeit
Hochzit;163;15;vun
Hochzit;163;16;ihrem
Hochzit;163;17;Bodde
Hochzit;163;18;.
Hochzit;164;1;-
Hochzit;164;2;„
Hochzit;164;3;Heersch
Hochzit;164;4;jetz
Hochzit;164;5;uf
Hochzit;164;6;mit
Hochzit;164;7;dem
Hochzit;164;8;Rotwinn
Hochzit;164;9;in
Hochzit;164;10;d’
Hochzit;164;11;Supp
Hochzit;164;12;ze
Hochzit;164;13;schitte
Hochzit;164;14;,
Hochzit;164;15;des
Hochzit;164;16;màcht
Hochzit;164;17;m
Hochzit;164;18;’r
Hochzit;164;19;doch
Hochzit;164;20;nit
Hochzit;164;21;!
Hochzit;165;1;“
Hochzit;166;1;-
Hochzit;166;2;„
Hochzit;166;3;Wàs
Hochzit;166;4;bàbbelsch
Hochzit;166;5;denn
Hochzit;166;6;,
Hochzit;166;7;Frau
Hochzit;166;8;,
Hochzit;166;9;in
Hochzit;166;10;de
Hochzit;166;11;Haute-Vienne
Hochzit;166;12;hàn
Hochzit;166;13;se
Hochzit;166;14;’s
Hochzit;166;15;genau
Hochzit;166;16;so
Hochzit;166;17;g’màcht
Hochzit;166;18;un
Hochzit;166;19;es
Hochzit;166;20;isch
Hochzit;166;21;guet
Hochzit;166;22;g’wänn
Hochzit;166;23;.
Hochzit;167;1;Un
Hochzit;167;2;d’
Hochzit;167;3;Schöpfleffel
Hochzit;167;4;sin
Hochzit;167;5;àn
Hochzit;167;6;de
Hochzit;167;7;Suppeschissle
Hochzit;167;8;àng’stoβe
Hochzit;167;9;un
Hochzit;167;10;d’
Hochzit;167;11;Leffel
Hochzit;167;12;sin
Hochzit;167;13;in
Hochzit;167;14;d’
Hochzit;167;15;Supp
Hochzit;167;16;ingetaucht
Hochzit;167;17;worre
Hochzit;167;18;un
Hochzit;167;19;d’
Hochzit;167;20;Mieler
Hochzit;167;21;hàn
Hochzit;167;22;die
Hochzit;167;23;haiss
Hochzit;167;24;Supp
Hochzit;167;25;g’schlürft
Hochzit;167;26;un
Hochzit;167;27;die
Hochzit;167;28;Màriksknepfle
Hochzit;167;29;sin
Hochzit;167;30;in
Hochzit;167;31;de
Hochzit;167;32;Mieler
Hochzit;167;33;vergànge
Hochzit;167;34;un
Hochzit;167;35;niemes
Hochzit;167;36;het
Hochzit;167;37;meh
Hochzit;167;38;geredd
Hochzit;167;39;,
Hochzit;167;40;numme
Hochzit;167;41;wenn
Hochzit;167;42;m
Hochzit;167;43;’r
Hochzit;167;44;noch
Hochzit;167;45;emol
Hochzit;167;46;nëmme
Hochzit;167;47;het
Hochzit;167;48;welle
Hochzit;167;49;un
Hochzit;167;50;d’
Hochzit;167;51;Suppeschissel
Hochzit;167;52;widdersch
Hochzit;167;53;drunte
Hochzit;167;54;g’stànde
Hochzit;167;55;n’isch
Hochzit;167;56;.
Hochzit;168;1;Iwer
Hochzit;168;2;des
Hochzit;168;3;dämpfende
Hochzit;168;4;un
Hochzit;168;5;leckere
Hochzit;168;6;Suppefleisch
Hochzit;168;7;redde
Hochzit;168;8;welle
Hochzit;168;9;wie
Hochzit;168;10;eringetraawe
Hochzit;168;11;worre
Hochzit;168;12;n’isch
Hochzit;168;13;ufere
Hochzit;168;14;lànge
Hochzit;168;15;wisse
Hochzit;168;16;Plàtt
Hochzit;168;17;uf
Hochzit;168;18;däre
Hochzit;168;19;noch
Hochzit;168;20;,
Hochzit;168;21;in
Hochzit;168;22;Schìwe
Hochzit;168;23;g’schnittene
Hochzit;168;24;hàrt-g’sottene
Hochzit;168;25;Eier
Hochzit;168;26;geläje
Hochzit;168;27;sin
Hochzit;168;28;mit
Hochzit;168;29;Sàlzgrumbeerle
Hochzit;168;30;drum
Hochzit;168;31;erum
Hochzit;168;32;,
Hochzit;168;33;wärd
Hochzit;168;34;verloreni
Hochzit;168;35;Zit
Hochzit;168;36;.
Hochzit;169;1;Un
Hochzit;169;2;der
Hochzit;169;3;Meeretich
Hochzit;169;4;,
Hochzit;169;5;der
Hochzit;169;6;wàrm
Hochzit;169;7;,
Hochzit;169;8;un
Hochzit;169;9;der
Hochzit;169;10;kàlt
Hochzit;169;11;Meerettich
Hochzit;169;12;,
Hochzit;169;13;un
Hochzit;169;14;noch
Hochzit;169;15;die
Hochzit;169;16;Schissle
Hochzit;169;17;voll
Hochzit;169;18;Rotràhne
Hochzit;169;19;un
Hochzit;169;20;Gähleriwle
Hochzit;169;21;wie
Hochzit;169;22;m
Hochzit;169;23;’r
Hochzit;169;24;im
Hochzit;169;25;Spotjohr
Hochzit;169;26;drüsse
Hochzit;169;27;im
Hochzit;169;28;Gärtel
Hochzit;169;29;ìng’schlaawe
Hochzit;169;30;g’hett
Hochzit;169;31;het
Hochzit;169;32;!
Hochzit;170;1;Isch
Hochzit;170;2;des
Hochzit;170;3;e
Hochzit;170;4;Anblick
Hochzit;170;5;g’wänn
Hochzit;170;6;!
Hochzit;171;1;Es
Hochzit;171;2;gibt
Hochzit;171;3;einfàch
Hochzit;171;4;ken
Hochzit;171;5;Werter
Hochzit;171;6;fer
Hochzit;171;7;des
Hochzit;171;8;ze
Hochzit;171;9;b’schrìwe
Hochzit;171;10;,
Hochzit;171;11;naan
Hochzit;171;12;,
Hochzit;171;13;m
Hochzit;171;14;’r
Hochzit;171;15;mues
Hochzit;171;16;es
Hochzit;171;17;genieβe
Hochzit;171;18;.
Hochzit;172;1;Un
Hochzit;172;2;des
Hochzit;172;3;hàn
Hochzit;172;4;se
Hochzit;172;5;a
Hochzit;172;6;g’màcht
Hochzit;172;7;ohne
Hochzit;172;8;dàss
Hochzit;172;9;m
Hochzit;172;10;’r
Hochzit;172;11;ànhàlte
Hochzit;172;12;het
Hochzit;172;13;muen
Hochzit;172;14;.
Hochzit;173;1;M
Hochzit;173;2;’r
Hochzit;173;3;het
Hochzit;173;4;mit
Hochzit;173;5;Appetitt
Hochzit;173;6;g’esse
Hochzit;173;7;,
Hochzit;173;8;m
Hochzit;173;9;’r
Hochzit;173;10;het
Hochzit;173;11;sich
Hochzit;173;12;e
Hochzit;173;13;erschtes
Hochzit;173;14;Mol
Hochzit;173;15;serviert
Hochzit;173;16;un
Hochzit;173;17;het
Hochzit;173;18;e
Hochzit;173;19;zweites
Hochzit;173;20;un
Hochzit;173;21;a
Hochzit;173;22;e
Hochzit;173;23;drittes
Hochzit;173;24;Mol
Hochzit;173;25;genumme
Hochzit;173;26;,
Hochzit;173;27;m
Hochzit;173;28;’r
Hochzit;173;29;het
Hochzit;173;30;uf
Hochzit;173;31;d’
Hochzit;173;32;G’sundheit
Hochzit;173;33;vum
Hochzit;173;34;Hochzittspärel
Hochzit;173;35;àng’stoβe
Hochzit;173;36;,
Hochzit;173;37;m
Hochzit;173;38;’r
Hochzit;173;39;het
Hochzit;173;40;uf
Hochzit;173;41;d’
Hochzit;173;42;G’sundhait
Hochzit;173;43;vum
Hochzit;173;44;Dischnochber
Hochzit;173;45;getrunke
Hochzit;173;46;un
Hochzit;173;47;m
Hochzit;173;48;’r
Hochzit;173;49;het
Hochzit;173;50;ànfànge
Hochzit;173;51;länger
Hochzit;173;52;ze
Hochzit;173;53;verzähle
Hochzit;173;54;,
Hochzit;173;55;jetz
Hochzit;173;56;wo
Hochzit;173;57;de
Hochzit;173;58;grösschte
Hochzit;173;59;Hunger
Hochzit;173;60;g’stillt
Hochzit;173;61;gewänn
Hochzit;173;62;isch
Hochzit;173;63;un
Hochzit;173;64;wo
Hochzit;173;65;d’
Hochzit;173;66;Gläser
Hochzit;173;67;noch
Hochzit;173;68;un
Hochzit;173;69;noch
Hochzit;173;70;g’leert
Hochzit;173;71;worre
Hochzit;173;72;sin
Hochzit;173;73;.
Hochzit;174;1;Dànn
Hochzit;174;2;sin
Hochzit;174;3;d’
Hochzit;174;4;Pàschtetle
Hochzit;174;5;ufgetraawe
Hochzit;174;6;worre
Hochzit;174;7;.
Hochzit;175;1;Pàschtetle
Hochzit;175;2;g’fillt
Hochzit;175;3;mit
Hochzit;175;4;Kàlbsfleisch
Hochzit;175;5;un
Hochzit;175;6;Hienerfleisch
Hochzit;175;7;un
Hochzit;175;8;Champignons
Hochzit;175;9;,
Hochzit;175;10;un
Hochzit;175;11;mitere
Hochzit;175;12;fine
Hochzit;175;13;,
Hochzit;175;14;wisse
Hochzit;175;15;Soβe
Hochzit;175;16;die
Hochzit;175;17;einem
Hochzit;175;18;de
Hochzit;175;19;Geruchsinn
Hochzit;175;20;,
Hochzit;175;21;wie
Hochzit;175;22;doch
Hochzit;175;23;schun
Hochzit;175;24;verwehnt
Hochzit;175;25;g’wänn
Hochzit;175;26;isch
Hochzit;175;27;,
Hochzit;175;28;noch
Hochzit;175;29;emol
Hochzit;175;30;so
Hochzit;175;31;richtig
Hochzit;175;32;àngereijt
Hochzit;175;33;het
Hochzit;175;34;.
Hochzit;176;1;-
Hochzit;176;2;«
Hochzit;176;3;Zäj
Hochzit;176;4;,
Hochzit;176;5;Frau
Hochzit;176;6;,
Hochzit;176;7;làng
Hochzit;176;8;m
Hochzit;176;9;’r
Hochzit;176;10;doch
Hochzit;176;11;gràd
Hochzit;176;12;’s
Hochzit;176;13;Brot
Hochzit;176;14;.
Hochzit;177;1;»
Hochzit;178;1;-
Hochzit;178;2;«
Hochzit;178;3;Brot
Hochzit;178;4;kànnsch
Hochzit;178;5;dehaime
Hochzit;178;6;esse
Hochzit;178;7;,
Hochzit;178;8;nëmm
Hochzit;178;9;ehnder
Hochzit;178;10;vun
Hochzit;178;11;däre
Hochzit;178;12;Füllung
Hochzit;178;13;!
Hochzit;179;1;“
Hochzit;180;1;-
Hochzit;180;2;„
Hochzit;180;3;Ich
Hochzit;180;4;hàb
Hochzit;180;5;doch
Hochzit;180;6;schunn
Hochzit;180;7;drei
Hochzit;180;8;Mol
Hochzit;180;9;genumme
Hochzit;180;10;,
Hochzit;180;11;’s
Hochzit;180;12;Brot
Hochzit;180;13;isch
Hochzit;180;14;fer
Hochzit;180;15;d’
Hochzit;180;16;Soβe
Hochzit;180;17;ze
Hochzit;180;18;tunke
Hochzit;180;19;,
Hochzit;180;20;oder
Hochzit;180;21;glaabsch
Hochzit;180;22;ich
Hochzit;180;23;loss
Hochzit;180;24;se
Hochzit;180;25;im
Hochzit;180;26;Däller
Hochzit;180;27;fer
Hochzit;180;28;d’
Hochzit;180;29;Kàtz
Hochzit;180;30;.
Hochzit;181;1;Un
Hochzit;181;2;dànn
Hochzit;181;3;,
Hochzit;181;4;es
Hochzit;181;5;gibt
Hochzit;181;6;noch
Hochzit;181;7;Kàlbsroulade
Hochzit;181;8;,
Hochzit;181;9;de
Hochzit;181;10;Däller
Hochzit;181;11;mues
Hochzit;181;12;suefer
Hochzit;181;13;sin
Hochzit;181;14;.
Hochzit;182;1;“
Hochzit;183;1;Es
Hochzit;183;2;isch
Hochzit;183;3;uf
Hochzit;183;4;hàlb
Hochzit;183;5;vier
Hochzit;183;6;gànge
Hochzit;183;7;wie
Hochzit;183;8;d’
Hochzit;183;9;Servier-Màmselle
Hochzit;183;10;die
Hochzit;183;11;Kàlbsroulade
Hochzit;183;12;ringetraawe
Hochzit;183;13;hàn
Hochzit;183;14;.
Hochzit;184;1;Nit
Hochzit;184;2;aaner
Hochzit;184;3;,
Hochzit;184;4;naan
Hochzit;184;5;,
Hochzit;184;6;nit
Hochzit;184;7;zwei
Hochzit;184;8;,
Hochzit;184;9;naan
Hochzit;184;10;,
Hochzit;184;11;àwer
Hochzit;184;12;uf
Hochzit;184;13;vier
Hochzit;184;14;riesige
Hochzit;184;15;Plàtte
Hochzit;184;16;sin
Hochzit;184;17;vier
Hochzit;184;18;riesige
Hochzit;184;19;Roulade
Hochzit;184;20;ringetraawe
Hochzit;184;21;worre
Hochzit;184;22;.
Hochzit;185;1;Un
Hochzit;185;2;wie
Hochzit;185;3;des
Hochzit;185;4;Fleisch
Hochzit;185;5;präsentiert
Hochzit;185;6;gewänn
Hochzit;185;7;isch
Hochzit;185;8;!
Hochzit;186;1;M
Hochzit;186;2;’r
Hochzit;186;3;het
Hochzit;186;4;gemaint
Hochzit;186;5;es
Hochzit;186;6;isch
Hochzit;186;7;e
Hochzit;186;8;gerollter
Hochzit;186;9;Kueche
Hochzit;186;10;g’fillt
Hochzit;186;11;mit
Hochzit;186;12;Konfitür
Hochzit;186;13;!
Hochzit;187;1;Un
Hochzit;187;2;wie
Hochzit;187;3;sàftig
Hochzit;187;4;des
Hochzit;187;5;üssg’sähn
Hochzit;187;6;het
Hochzit;187;7;!
Hochzit;188;1;Un
Hochzit;188;2;wie
Hochzit;188;3;des
Hochzit;188;4;g’schmeckt
Hochzit;188;5;het
Hochzit;188;6;!
Hochzit;189;1;Un
Hochzit;189;2;dànn
Hochzit;189;3;isch
Hochzit;189;4;’s
Hochzit;189;5;Lob
Hochzit;189;6;üssg’sproche
Hochzit;189;7;worre
Hochzit;189;8;vum
Hochzit;189;9;Büür
Hochzit;189;10;wie
Hochzit;189;11;des
Hochzit;189;12;Kälwel
Hochzit;189;13;geliefert
Hochzit;189;14;het
Hochzit;189;15;un
Hochzit;189;16;dànn
Hochzit;189;17;het
Hochzit;189;18;m
Hochzit;189;19;’r
Hochzit;189;20;im
Hochzit;189;21;Metzjer
Hochzit;189;22;Komplimente
Hochzit;189;23;g’màcht
Hochzit;189;24;un
Hochzit;189;25;au
Hochzit;189;26;de
Hochzit;189;27;Köche
Hochzit;189;28;,
Hochzit;189;29;m
Hochzit;189;30;’r
Hochzit;189;31;het
Hochzit;189;32;de
Hochzit;189;33;Eltere
Hochzit;189;34;vum
Hochzit;189;35;Hochzittspärel
Hochzit;189;36;gràtüliert
Hochzit;189;37;fer
Hochzit;189;38;denne
Hochzit;189;39;Feschtdàà
Hochzit;189;40;un
Hochzit;189;41;m
Hochzit;189;42;’r
Hochzit;189;43;het
Hochzit;189;44;sich
Hochzit;189;45;einfàch
Hochzit;189;46;nit
Hochzit;189;47;scheniert
Hochzit;189;48;fer
Hochzit;189;49;drei
Hochzit;189;50;Sticker
Hochzit;189;51;ze
Hochzit;189;52;nëmme
Hochzit;189;53;,
Hochzit;189;54;numme
Hochzit;189;55;im
Hochzit;189;56;Fàll
Hochzit;189;57;,
Hochzit;189;58;dàss
Hochzit;189;59;d’
Hochzit;189;60;Plàtt
Hochzit;189;61;,
Hochzit;189;62;später
Hochzit;189;63;nimmi
Hochzit;189;64;vorbei
Hochzit;189;65;kumme
Hochzit;189;66;sott
Hochzit;189;67;.
Hochzit;190;1;-
Hochzit;190;2;„
Hochzit;190;3;Waisch
Hochzit;190;4;,
Hochzit;190;5;Kumpel
Hochzit;190;6;,
Hochzit;190;7;es
Hochzit;190;8;gedenkt
Hochzit;190;9;m
Hochzit;190;10;’r
Hochzit;190;11;gàr
Hochzit;190;12;nimmi
Hochzit;190;13;wànn
Hochzit;190;14;ich
Hochzit;190;15;so
Hochzit;190;16;guet
Hochzit;190;17;un
Hochzit;190;18;so
Hochzit;190;19;viel
Hochzit;190;20;getàfelt
Hochzit;190;21;hàb
Hochzit;190;22;…
Hochzit;191;1;“
Hochzit;192;1;Un
Hochzit;192;2;de
Hochzit;192;3;Kumpel
Hochzit;192;4;uf
Hochzit;192;5;de
Hochzit;192;6;àndere
Hochzit;192;7;Sit
Hochzit;192;8;vum
Hochzit;192;9;Disch
Hochzit;192;10;,
Hochzit;192;11;mit
Hochzit;192;12;glänzende
Hochzit;192;13;Aue
Hochzit;192;14;un
Hochzit;192;15;vollem
Hochzit;192;16;Mül
Hochzit;192;17;het
Hochzit;192;18;züg’stimmt
Hochzit;192;19;POINT_VIRGULE
Hochzit;193;1;-
Hochzit;193;2;„
Hochzit;193;3;Ich
Hochzit;193;4;a
Hochzit;193;5;nit
Hochzit;193;6;,
Hochzit;193;7;un
Hochzit;193;8;waisch
Hochzit;193;9;wàss
Hochzit;193;10;,
Hochzit;193;11;es
Hochzit;193;12;reihjt
Hochzit;193;13;mich
Hochzit;193;14;gàr
Hochzit;193;15;nit
Hochzit;193;16;,
Hochzit;193;17;dàss
Hochzit;193;18;ich
Hochzit;193;19;kumme
Hochzit;193;20;bin
Hochzit;193;21;…
Hochzit;194;1;“
Hochzit;195;1;Un
Hochzit;195;2;m
Hochzit;195;3;’r
Hochzit;195;4;het
Hochzit;195;5;noch
Hochzit;195;6;emol
Hochzit;195;7;Grumbeerepürée
Hochzit;195;8;genumme
Hochzit;195;9;un
Hochzit;195;10;a
Hochzit;195;11;noch
Hochzit;195;12;jungi
Hochzit;195;13;Erbsle
Hochzit;195;14;un
Hochzit;195;15;m
Hochzit;195;16;’r
Hochzit;195;17;het
Hochzit;195;18;noch
Hochzit;195;19;emol
Hochzit;195;20;volli
Hochzit;195;21;Leffel
Hochzit;195;22;Soβe
Hochzit;195;23;erüssg’schepft
Hochzit;195;24;un
Hochzit;195;25;m
Hochzit;195;26;’r
Hochzit;195;27;het
Hochzit;195;28;noch
Hochzit;195;29;emol
Hochzit;195;30;uf
Hochzit;195;31;d’
Hochzit;195;32;G’sundhait
Hochzit;195;33;vum
Hochzit;195;34;Hochzittspärel
Hochzit;195;35;getrunke
Hochzit;195;36;un
Hochzit;195;37;dànn
Hochzit;195;38;uf
Hochzit;195;39;G’sundhait
Hochzit;195;40;vun
Hochzit;195;41;àlle
Hochzit;195;42;so
Hochzit;195;43;dàss
Hochzit;195;44;niemes
Hochzit;195;45;vergässe
Hochzit;195;46;wurd
Hochzit;195;47;un
Hochzit;195;48;m
Hochzit;195;49;’r
Hochzit;195;50;het
Hochzit;195;51;widdersch
Hochzit;195;52;gemàcht
Hochzit;195;53;mitem
Hochzit;195;54;Esse
Hochzit;195;55;,
Hochzit;195;56;m
Hochzit;195;57;’r
Hochzit;195;58;het
Hochzit;195;59;gemaant
Hochzit;195;60;sie
Hochzit;195;61;kumme
Hochzit;195;62;àlli
Hochzit;195;63;üssre
Hochzit;195;64;längere
Hochzit;195;65;Fàschtezitt
Hochzit;195;66;erüs
Hochzit;195;67;.
Hochzit;196;1;-
Hochzit;196;2;„
Hochzit;196;3;Oh
Hochzit;196;4;!
Hochzit;197;1;numme
Hochzit;197;2;noch
Hochzit;197;3;aan
Hochzit;197;4;Stickele
Hochzit;197;5;fer
Hochzit;197;6;s’
Hochzit;197;7;Pürée
Hochzit;197;8;ferti
Hochzit;197;9;ze
Hochzit;197;10;màche
Hochzit;197;11;…
Hochzit;198;1;„
Hochzit;198;2;Un
Hochzit;198;3;glich
Hochzit;198;4;druf
Hochzit;198;5;POINT_VIRGULE
Hochzit;198;6;„
Hochzit;198;7;Zäj
Hochzit;198;8;,
Hochzit;198;9;làng
Hochzit;198;10;m
Hochzit;198;11;’r
Hochzit;198;12;doch
Hochzit;198;13;’s
Hochzit;198;14;Pürée
Hochzit;198;15;,
Hochzit;198;16;gràd
Hochzit;198;17;fer
Hochzit;198;18;’s
Hochzit;198;19;Fleisch
Hochzit;198;20;ferti
Hochzit;198;21;ze
Hochzit;198;22;màche
Hochzit;198;23;,
Hochzit;198;24;ja
Hochzit;198;25;,
Hochzit;198;26;numme
Hochzit;198;27;e
Hochzit;198;28;Leffel
Hochzit;198;29;voll
Hochzit;198;30;,
Hochzit;198;31;merci
Hochzit;198;32;…
Hochzit;199;1;“
Hochzit;200;1;Properi
Hochzit;200;2;Däller
Hochzit;200;3;sin
Hochzit;200;4;üss
Hochzit;200;5;de
Hochzit;200;6;Stub
Hochzit;200;7;getraawe
Hochzit;200;8;worre
Hochzit;200;9;un
Hochzit;200;10;d’
Hochzit;200;11;Köche
Hochzit;200;12;isch
Hochzit;200;13;zeffride
Hochzit;200;14;gewänn
Hochzit;200;15;.
Hochzit;201;1;Mànchi
Hochzit;201;2;stehn
Hochzit;201;3;jetz
Hochzit;201;4;uf
Hochzit;201;5;fer
Hochzit;201;6;sich
Hochzit;201;7;d’
Hochzit;201;8;Fies
Hochzit;201;9;ze
Hochzit;201;10;verträtte
Hochzit;201;11;oder
Hochzit;201;12;fer
Hochzit;201;13;besser
Hochzit;201;14;ze
Hochzit;201;15;verdaue
Hochzit;201;16;,
Hochzit;201;17;denn
Hochzit;201;18;sie
Hochzit;201;19;wisse
Hochzit;201;20;,
Hochzit;201;21;dàss
Hochzit;201;22;es
Hochzit;201;23;jetz
Hochzit;201;24;nimmi
Hochzit;201;25;làng
Hochzit;201;26;duert
Hochzit;201;27;bis
Hochzit;201;28;’s
Hochzit;201;29;Dessert
Hochzit;201;30;kummt
Hochzit;201;31;.
Hochzit;202;1;Un
Hochzit;202;2;’s
Hochzit;202;3;Dessert
Hochzit;202;4;isch
Hochzit;202;5;ringetraawe
Hochzit;202;6;worre
Hochzit;202;7;genau
Hochzit;202;8;in
Hochzit;202;9;dem
Hochzit;202;10;Moment
Hochzit;202;11;wo
Hochzit;202;12;de
Hochzit;202;13;dick
Hochzit;202;14;Sepp
Hochzit;202;15;mit
Hochzit;202;16;sinere
Hochzit;202;17;Gnäscht
Hochzit;202;18;a
Hochzit;202;19;d’
Hochzit;202;20;Stub
Hochzit;202;21;rin
Hochzit;202;22;isch
Hochzit;202;23;.
Hochzit;203;1;M
Hochzit;203;2;’r
Hochzit;203;3;het
Hochzit;203;4;ne
Hochzit;203;5;b’stellt
Hochzit;203;6;g’hett
Hochzit;203;7;,
Hochzit;203;8;dàss
Hochzit;203;9;er
Hochzit;203;10;e
Hochzit;203;11;bissel
Hochzit;203;12;Stimmung
Hochzit;203;13;màcht
Hochzit;203;14;,
Hochzit;203;15;denn
Hochzit;203;16;e
Hochzit;203;17;Hochzitt
